Roll_No,Semester,Subject,Internal,External,Total,Grade
IT2021025,6,Data Science,20,57,77,A
IT2021025,6,Deep Learning,21,49,70,A
IT2021025,6,Major Project,23,56,79,A
IT2021025,6,Professional Ethics,20,52,72,A
IT2021026,1,Communication Skills,18,41,59,B
IT2021026,1,Digital Electronics,19,34,53,B
IT2021026,1,Mathematics I,15,35,50,B
IT2021026,1,Python Programming,17,35,52,B
IT2021026,2,Data Structures,18,33,51,B
IT2021026,2,Database Management Systems,17,39,56,B
IT2021026,2,Statistics,17,41,58,B
IT2021026,2,Web Development,18,36,54,B
IT2021026,3,Computer Networks,17,31,48,C
IT2021026,3,Operating Systems,17,43,60,B+
IT2021026,3,Python for Data Analytics,16,35,51,B
IT2021026,3,Software Engineering,18,41,59,B
IT2021026,4,Artificial Intelligence,19,39,58,B
IT2021026,4,Cloud Computing,18,34,52,B
IT2021026,4,Data Visualization,19,39,58,B
IT2021026,4,Java Programming,17,40,57,B
IT2021026,5,Big Data Analytics,15,36,51,B
IT2021026,5,Business Intelligence,19,39,58,B
IT2021026,5,Cyber Security,18,37,55,B
IT2021026,5,Machine Learning,19,34,53,B
IT2021026,6,Data Science,17,37,54,B
IT2021026,6,Deep Learning,20,38,58,B
IT2021026,6,Major Project,18,44,62,B+
IT2021026,6,Professional Ethics,18,36,54,B
IT2021027,1,Communication Skills,23,55,78,A
IT2021027,1,Digital Electronics,22,49,71,A
IT2021027,1,Mathematics I,22,50,72,A
IT2021027,1,Python Programming,24,56,80,A+
IT2021027,2,Data Structures,21,59,80,A+
IT2021027,2,Database Management Systems,23,53,76,A
IT2021027,2,Statistics,22,55,77,A
IT2021027,2,Web Development,23,55,78,A
IT2021027,3,Computer Networks,22,58,80,A+
IT2021027,3,Operating Systems,21,58,79,A
IT2021027,3,Python for Data Analytics,23,56,79,A
IT2021027,3,Software Engineering,22,60,82,A+
IT2021027,4,Artificial Intelligence,24,60,84,A+
IT2021027,4,Cloud Computing,21,60,81,A+
IT2021027,4,Data Visualization,22,58,80,A+
IT2021027,4,Java Programming,21,58,79,A
IT2021027,5,Big Data Analytics,24,56,80,A+
IT2021027,5,Business Intelligence,20,57,77,A
IT2021027,5,Cyber Security,21,61,82,A+
IT2021027,5,Machine Learning,21,57,78,A
IT2021027,6,Data Science,20,56,76,A
IT2021027,6,Deep Learning,25,57,82,A+
IT2021027,6,Major Project,25,56,81,A+
IT2021027,6,Professional Ethics,22,58,80,A+
IT2021028,1,Communication Skills,15,29,44,C
IT2021028,1,Digital Electronics,12,29,41,C
IT2021028,1,Mathematics I,13,24,37,F
IT2021028,1,Python Programming,13,26,39,F
IT2021028,2,Data Structures,13,32,45,C
IT2021028,2,Database Management Systems,16,25,41,C
IT2021028,2,Statistics,15,30,45,C
IT2021028,2,Web Development,14,35,49,C
IT2021028,3,Computer Networks,14,34,48,C
IT2021028,3,Operating Systems,15,34,49,C
IT2021028,3,Python for Data Analytics,15,28,43,C
IT2021028,3,Software Engineering,12,31,43,C
IT2021028,4,Artificial Intelligence,14,24,38,F
IT2021028,4,Cloud Computing,16,36,52,B
IT2021028,4,Data Visualization,13,31,44,C
IT2021028,4,Java Programming,15,29,44,C
IT2021028,5,Big Data Analytics,14,28,42,C
IT2021028,5,Business Intelligence,11,28,39,F
IT2021028,5,Cyber Security,15,29,44,C
IT2021028,5,Machine Learning,14,33,47,C
IT2021028,6,Data Science,17,30,47,C
IT2021028,6,Deep Learning,14,26,40,C
IT2021028,6,Major Project,12,35,47,C
IT2021028,6,Professional Ethics,13,26,39,F
IT2021029,1,Communication Skills,26,61,87,A+
IT2021029,1,Digital Electronics,27,59,86,A+
IT2021029,1,Mathematics I,26,62,88,A+
IT2021029,1,Python Programming,26,59,85,A+
IT2021029,2,Data Structures,25,70,95,O
IT2021029,2,Database Management Systems,27,65,92,O
IT2021029,2,Statistics,26,68,94,O
IT2021029,2,Web Development,25,59,84,A+
IT2021029,3,Computer Networks,25,61,86,A+
IT2021029,3,Operating Systems,27,66,93,O
IT2021029,3,Python for Data Analytics,25,67,92,O
IT2021029,3,Software Engineering,27,64,91,O
IT2021029,4,Artificial Intelligence,27,69,96,O
IT2021029,4,Cloud Computing,26,65,91,O
IT2021029,4,Data Visualization,26,66,92,O
IT2021029,4,Java Programming,26,63,89,A+
IT2021029,5,Big Data Analytics,25,67,92,O
IT2021029,5,Business Intelligence,25,63,88,A+
IT2021029,5,Cyber Security,26,63,89,A+
IT2021029,5,Machine Learning,26,70,96,O
IT2021029,6,Data Science,26,70,96,O
IT2021029,6,Deep Learning,28,57,85,A+
IT2021029,6,Major Project,26,64,90,O
IT2021029,6,Professional Ethics,25,66,91,O
IT2021030,1,Communication Skills,21,39,60,B+
IT2021030,1,Digital Electronics,21,42,63,B+
IT2021030,1,Mathematics I,20,32,52,B
IT2021030,1,Python Programming,20,31,51,B
IT2021030,2,Data Structures,18,37,55,B
IT2021030,2,Database Management Systems,19,41,60,B+
IT2021030,2,Statistics,17,39,56,B
IT2021030,2,Web Development,18,32,50,B
IT2021030,3,Computer Networks,20,33,53,B
IT2021030,3,Operating Systems,19,43,62,B+
IT2021030,3,Python for Data Analytics,19,41,60,B+
IT2021030,3,Software Engineering,17,41,58,B
IT2021030,4,Artificial Intelligence,22,37,59,B
IT2021030,4,Cloud Computing,21,33,54,B
IT2021030,4,Data Visualization,18,40,58,B
IT2021030,4,Java Programming,19,35,54,B
IT2021030,5,Big Data Analytics,17,45,62,B+
IT2021030,5,Business Intelligence,18,36,54,B
IT2021030,5,Cyber Security,18,49,67,B+
IT2021030,5,Machine Learning,20,38,58,B
IT2021030,6,Data Science,20,38,58,B
IT2021030,6,Deep Learning,21,37,58,B
IT2021030,6,Major Project,21,39,60,B+
IT2021030,6,Professional Ethics,17,45,62,B+
IT2021031,1,Communication Skills,14,31,45,C
IT2021031,1,Digital Electronics,15,35,50,B
IT2021031,1,Mathematics I,18,39,57,B
IT2021031,1,Python Programming,11,30,41,C
IT2021031,2,Data Structures,16,37,53,B
IT2021031,2,Database Management Systems,13,39,52,B
IT2021031,2,Statistics,18,35,53,B
IT2021031,2,Web Development,14,33,47,C
IT2021031,3,Computer Networks,17,35,52,B
IT2021031,3,Operating Systems,15,32,47,C
IT2021031,3,Python for Data Analytics,13,37,50,B
IT2021031,3,Software Engineering,17,41,58,B
IT2021031,4,Artificial Intelligence,16,31,47,C
IT2021031,4,Cloud Computing,15,30,45,C
IT2021031,4,Data Visualization,18,38,56,B
IT2021031,4,Java Programming,17,39,56,B
IT2021031,5,Big Data Analytics,15,32,47,C
IT2021031,5,Business Intelligence,16,37,53,B
IT2021031,5,Cyber Security,13,36,49,C
IT2021031,5,Machine Learning,14,33,47,C
IT2021031,6,Data Science,15,37,52,B
IT2021031,6,Deep Learning,17,32,49,C
IT2021031,6,Major Project,17,33,50,B
IT2021031,6,Professional Ethics,12,35,47,C
IT2021032,1,Communication Skills,13,36,49,C
IT2021032,1,Digital Electronics,12,36,48,C
IT2021032,1,Mathematics I,12,34,46,C
IT2021032,1,Python Programming,13,38,51,B
IT2021032,2,Data Structures,11,36,47,C
IT2021032,2,Database Management Systems,13,36,49,C
IT2021032,2,Statistics,13,39,52,B
IT2021032,2,Web Development,12,37,49,C
IT2021032,3,Computer Networks,12,37,49,C
IT2021032,3,Operating Systems,13,38,51,B
IT2021032,3,Python for Data Analytics,11,37,48,C
IT2021032,3,Software Engineering,14,36,50,B
IT2021032,4,Artificial Intelligence,13,33,46,C
IT2021032,4,Cloud Computing,10,36,46,C
IT2021032,4,Data Visualization,14,39,53,B
IT2021032,4,Java Programming,14,31,45,C
IT2021032,5,Big Data Analytics,10,32,42,C
IT2021032,5,Business Intelligence,13,33,46,C
IT2021032,5,Cyber Security,12,36,48,C
IT2021032,5,Machine Learning,10,40,50,B
IT2021032,6,Data Science,12,33,45,C
IT2021032,6,Deep Learning,11,38,49,C
IT2021032,6,Major Project,14,36,50,B
IT2021032,6,Professional Ethics,11,36,47,C
IT2021033,1,Communication Skills,21,56,77,A
IT2021033,1,Digital Electronics,20,55,75,A
IT2021033,1,Mathematics I,19,50,69,B+
IT2021033,1,Python Programming,21,57,78,A
IT2021033,2,Data Structures,21,51,72,A
IT2021033,2,Database Management Systems,20,54,74,A
IT2021033,2,Statistics,21,53,74,A
IT2021033,2,Web Development,20,52,72,A
IT2021033,3,Computer Networks,22,57,79,A
IT2021033,3,Operating Systems,22,57,79,A
IT2021033,3,Python for Data Analytics,20,54,74,A
IT2021033,3,Software Engineering,22,56,78,A
IT2021033,4,Artificial Intelligence,21,52,73,A
IT2021033,4,Cloud Computing,20,54,74,A
IT2021033,4,Data Visualization,18,59,77,A
IT2021033,4,Java Programming,20,59,79,A
IT2021033,5,Big Data Analytics,20,55,75,A
IT2021033,5,Business Intelligence,20,55,75,A
IT2021033,5,Cyber Security,22,56,78,A
IT2021033,5,Machine Learning,19,58,77,A
IT2021033,6,Data Science,20,57,77,A
IT2021033,6,Deep Learning,20,56,76,A
IT2021033,6,Major Project,23,57,80,A+
IT2021033,6,Professional Ethics,20,56,76,A
IT2021034,1,Communication Skills,13,32,45,C
IT2021034,1,Digital Electronics,13,33,46,C
IT2021034,1,Mathematics I,15,30,45,C
IT2021034,1,Python Programming,13,29,42,C
IT2021034,2,Data Structures,15,30,45,C
IT2021034,2,Database Management Systems,14,31,45,C
IT2021034,2,Statistics,15,27,42,C
IT2021034,2,Web Development,11,29,40,C
IT2021034,3,Computer Networks,14,37,51,B
IT2021034,3,Operating Systems,13,24,37,F
IT2021034,3,Python for Data Analytics,15,37,52,B
IT2021034,3,Software Engineering,16,33,49,C
IT2021034,4,Artificial Intelligence,14,30,44,C
IT2021034,4,Cloud Computing,13,32,45,C
IT2021034,4,Data Visualization,16,31,47,C
IT2021034,4,Java Programming,12,32,44,C
IT2021034,5,Big Data Analytics,14,36,50,B
IT2021034,5,Business Intelligence,13,38,51,B
IT2021034,5,Cyber Security,15,32,47,C
IT2021034,5,Machine Learning,13,27,40,C
IT2021034,6,Data Science,12,30,42,C
IT2021034,6,Deep Learning,18,33,51,B
IT2021034,6,Major Project,13,37,50,B
IT2021034,6,Professional Ethics,14,27,41,C
IT2021035,1,Communication Skills,13,33,46,C
IT2021035,1,Digital Electronics,13,30,43,C
IT2021035,1,Mathematics I,10,27,37,F
IT2021035,1,Python Programming,10,28,38,F
IT2021035,2,Data Structures,14,37,51,B
IT2021035,2,Database Management Systems,13,35,48,C
IT2021035,2,Statistics,16,36,52,B
IT2021035,2,Web Development,14,30,44,C
IT2021035,3,Computer Networks,12,38,50,B
IT2021035,3,Operating Systems,13,33,46,C
IT2021035,3,Python for Data Analytics,14,36,50,B
IT2021035,3,Software Engineering,15,34,49,C
IT2021035,4,Artificial Intelligence,14,30,44,C
IT2021035,4,Cloud Computing,13,30,43,C
IT2021035,4,Data Visualization,13,29,42,C
IT2021035,4,Java Programming,13,27,40,C
IT2021035,5,Big Data Analytics,12,30,42,C
IT2021035,5,Business Intelligence,13,30,43,C
IT2021035,5,Cyber Security,14,41,55,B
IT2021035,5,Machine Learning,17,29,46,C
IT2021035,6,Data Science,16,30,46,C
IT2021035,6,Deep Learning,18,33,51,B
IT2021035,6,Major Project,10,35,45,C
IT2021035,6,Professional Ethics,12,37,49,C
IT2021036,1,Communication Skills,16,37,53,B
IT2021036,1,Digital Electronics,13,41,54,B
IT2021036,1,Mathematics I,18,47,65,B+
IT2021036,1,Python Programming,17,40,57,B
IT2021036,2,Data Structures,15,42,57,B
IT2021036,2,Database Management Systems,16,45,61,B+
IT2021036,2,Statistics,15,41,56,B
IT2021036,2,Web Development,15,41,56,B
IT2021036,3,Computer Networks,17,39,56,B
IT2021036,3,Operating Systems,17,45,62,B+
IT2021036,3,Python for Data Analytics,14,43,57,B
IT2021036,3,Software Engineering,17,42,59,B
IT2021036,4,Artificial Intelligence,18,41,59,B
IT2021036,4,Cloud Computing,13,42,55,B
IT2021036,4,Data Visualization,17,44,61,B+
IT2021036,4,Java Programming,14,45,59,B
IT2021036,5,Big Data Analytics,19,39,58,B
IT2021036,5,Business Intelligence,17,42,59,B
IT2021036,5,Cyber Security,18,45,63,B+
IT2021036,5,Machine Learning,17,35,52,B
IT2021036,6,Data Science,17,44,61,B+
IT2021036,6,Deep Learning,17,42,59,B
IT2021036,6,Major Project,17,46,63,B+
IT2021036,6,Professional Ethics,20,35,55,B
IT2021037,1,Communication Skills,18,42,60,B+
IT2021037,1,Digital Electronics,19,46,65,B+
IT2021037,1,Mathematics I,19,40,59,B
IT2021037,1,Python Programming,20,37,57,B
IT2021037,2,Data Structures,16,41,57,B
IT2021037,2,Database Management Systems,18,44,62,B+
IT2021037,2,Statistics,19,36,55,B
IT2021037,2,Web Development,20,41,61,B+
IT2021037,3,Computer Networks,17,44,61,B+
IT2021037,3,Operating Systems,20,46,66,B+
IT2021037,3,Python for Data Analytics,19,41,60,B+
IT2021037,3,Software Engineering,23,46,69,B+
IT2021037,4,Artificial Intelligence,18,47,65,B+
IT2021037,4,Cloud Computing,18,45,63,B+
IT2021037,4,Data Visualization,19,46,65,B+
IT2021037,4,Java Programming,19,40,59,B
IT2021037,5,Big Data Analytics,18,40,58,B
IT2021037,5,Business Intelligence,19,42,61,B+
IT2021037,5,Cyber Security,18,44,62,B+
IT2021037,5,Machine Learning,19,33,52,B
IT2021037,6,Data Science,19,40,59,B
IT2021037,6,Deep Learning,22,38,60,B+
IT2021037,6,Major Project,15,45,60,B+
IT2021037,6,Professional Ethics,20,41,61,B+
IT2021038,1,Communication Skills,16,33,49,C
IT2021038,1,Digital Electronics,14,30,44,C
IT2021038,1,Mathematics I,16,30,46,C
IT2021038,1,Python Programming,17,29,46,C
IT2021038,2,Data Structures,17,30,47,C
IT2021038,2,Database Management Systems,15,36,51,B
IT2021038,2,Statistics,14,27,41,C
IT2021038,2,Web Development,17,26,43,C
IT2021038,3,Computer Networks,15,31,46,C
IT2021038,3,Operating Systems,14,33,47,C
IT2021038,3,Python for Data Analytics,17,30,47,C
IT2021038,3,Software Engineering,16,28,44,C
IT2021038,4,Artificial Intelligence,16,32,48,C
IT2021038,4,Cloud Computing,18,26,44,C
IT2021038,4,Data Visualization,17,26,43,C
IT2021038,4,Java Programming,16,26,42,C
IT2021038,5,Big Data Analytics,17,33,50,B
IT2021038,5,Business Intelligence,14,28,42,C
IT2021038,5,Cyber Security,14,26,40,C
IT2021038,5,Machine Learning,17,32,49,C
IT2021038,6,Data Science,15,26,41,C
IT2021038,6,Deep Learning,17,25,42,C
IT2021038,6,Major Project,14,38,52,B
IT2021038,6,Professional Ethics,18,34,52,B
IT2021039,1,Communication Skills,24,59,83,A+
IT2021039,1,Digital Electronics,26,64,90,O
IT2021039,1,Mathematics I,26,59,85,A+
IT2021039,1,Python Programming,27,61,88,A+
IT2021039,2,Data Structures,26,66,92,O
IT2021039,2,Database Management Systems,30,53,83,A+
IT2021039,2,Statistics,28,61,89,A+
IT2021039,2,Web Development,27,67,94,O
IT2021039,3,Computer Networks,27,60,87,A+
IT2021039,3,Operating Systems,27,68,95,O
IT2021039,3,Python for Data Analytics,27,65,92,O
IT2021039,3,Software Engineering,26,55,81,A+
IT2021039,4,Artificial Intelligence,26,63,89,A+
IT2021039,4,Cloud Computing,25,63,88,A+
IT2021039,4,Data Visualization,28,65,93,O
IT2021039,4,Java Programming,27,65,92,O
IT2021039,5,Big Data Analytics,26,62,88,A+
IT2021039,5,Business Intelligence,26,67,93,O
IT2021039,5,Cyber Security,28,64,92,O
IT2021039,5,Machine Learning,25,66,91,O
IT2021039,6,Data Science,28,57,85,A+
IT2021039,6,Deep Learning,27,67,94,O
IT2021039,6,Major Project,26,67,93,O
IT2021039,6,Professional Ethics,28,67,95,O
IT2021040,1,Communication Skills,17,41,58,B
IT2021040,1,Digital Electronics,16,36,52,B
IT2021040,1,Mathematics I,20,43,63,B+
IT2021040,1,Python Programming,19,42,61,B+
IT2021040,2,Data Structures,19,40,59,B
IT2021040,2,Database Management Systems,17,40,57,B
IT2021040,2,Statistics,22,46,68,B+
IT2021040,2,Web Development,20,38,58,B
IT2021040,3,Computer Networks,19,43,62,B+
IT2021040,3,Operating Systems,17,40,57,B
IT2021040,3,Python for Data Analytics,17,46,63,B+
IT2021040,3,Software Engineering,20,40,60,B+
IT2021040,4,Artificial Intelligence,19,43,62,B+
IT2021040,4,Cloud Computing,19,49,68,B+
IT2021040,4,Data Visualization,19,39,58,B
IT2021040,4,Java Programming,19,39,58,B
IT2021040,5,Big Data Analytics,18,37,55,B
IT2021040,5,Business Intelligence,20,43,63,B+
IT2021040,5,Cyber Security,19,43,62,B+
IT2021040,5,Machine Learning,18,41,59,B
IT2021040,6,Data Science,15,43,58,B
IT2021040,6,Deep Learning,20,42,62,B+
IT2021040,6,Major Project,22,37,59,B
IT2021040,6,Professional Ethics,16,43,59,B
IT2021041,1,Communication Skills,22,51,73,A
IT2021041,1,Digital Electronics,21,50,71,A
IT2021041,1,Mathematics I,23,51,74,A
IT2021041,1,Python Programming,21,52,73,A
IT2021041,2,Data Structures,21,50,71,A
IT2021041,2,Database Management Systems,23,48,71,A
IT2021041,2,Statistics,23,51,74,A
IT2021041,2,Web Development,21,52,73,A
IT2021041,3,Computer Networks,24,57,81,A+
IT2021041,3,Operating Systems,24,50,74,A
IT2021041,3,Python for Data Analytics,24,56,80,A+
IT2021041,3,Software Engineering,22,54,76,A
IT2021041,4,Artificial Intelligence,21,51,72,A
IT2021041,4,Cloud Computing,23,55,78,A
IT2021041,4,Data Visualization,20,51,71,A
IT2021041,4,Java Programming,24,53,77,A
IT2021041,5,Big Data Analytics,22,52,74,A
IT2021041,5,Business Intelligence,23,49,72,A
IT2021041,5,Cyber Security,22,44,66,B+
IT2021041,5,Machine Learning,22,48,70,A
IT2021041,6,Data Science,21,53,74,A
IT2021041,6,Deep Learning,21,50,71,A
IT2021041,6,Major Project,25,49,74,A
IT2021041,6,Professional Ethics,21,54,75,A
IT2021042,1,Communication Skills,26,68,94,O
IT2021042,1,Digital Electronics,29,61,90,O
IT2021042,1,Mathematics I,28,58,86,A+
IT2021042,1,Python Programming,27,63,90,O
IT2021042,2,Data Structures,23,60,83,A+
IT2021042,2,Database Management Systems,29,66,95,O
IT2021042,2,Statistics,26,59,85,A+
IT2021042,2,Web Development,28,64,92,O
IT2021042,3,Computer Networks,29,65,94,O
IT2021042,3,Operating Systems,26,65,91,O
IT2021042,3,Python for Data Analytics,28,64,92,O
IT2021042,3,Software Engineering,27,63,90,O
IT2021042,4,Artificial Intelligence,25,62,87,A+
IT2021042,4,Cloud Computing,30,60,90,O
IT2021042,4,Data Visualization,28,69,97,O
IT2021042,4,Java Programming,26,66,92,O
IT2021042,5,Big Data Analytics,26,61,87,A+
IT2021042,5,Business Intelligence,28,66,94,O
IT2021042,5,Cyber Security,27,62,89,A+
IT2021042,5,Machine Learning,28,64,92,O
IT2021042,6,Data Science,29,70,99,O
IT2021042,6,Deep Learning,26,58,84,A+
IT2021042,6,Major Project,25,60,85,A+
IT2021042,6,Professional Ethics,30,68,98,O
IT2021043,1,Communication Skills,21,51,72,A
IT2021043,1,Digital Electronics,20,51,71,A
IT2021043,1,Mathematics I,20,51,71,A
IT2021043,1,Python Programming,20,61,81,A+
IT2021043,2,Data Structures,22,57,79,A
IT2021043,2,Database Management Systems,20,52,72,A
IT2021043,2,Statistics,21,49,70,A
IT2021043,2,Web Development,22,56,78,A
IT2021043,3,Computer Networks,20,55,75,A
IT2021043,3,Operating Systems,24,56,80,A+
IT2021043,3,Python for Data Analytics,24,49,73,A
IT2021043,3,Software Engineering,19,57,76,A
IT2021043,4,Artificial Intelligence,20,51,71,A
IT2021043,4,Cloud Computing,20,53,73,A
IT2021043,4,Data Visualization,22,54,76,A
IT2021043,4,Java Programming,20,56,76,A
IT2021043,5,Big Data Analytics,22,59,81,A+
IT2021043,5,Business Intelligence,20,59,79,A
IT2021043,5,Cyber Security,20,56,76,A
IT2021043,5,Machine Learning,23,58,81,A+
IT2021043,6,Data Science,24,57,81,A+
IT2021043,6,Deep Learning,21,48,69,B+
IT2021043,6,Major Project,21,58,79,A
IT2021043,6,Professional Ethics,20,57,77,A
IT2021044,1,Communication Skills,18,48,66,B+
IT2021044,1,Digital Electronics,16,41,57,B
IT2021044,1,Mathematics I,14,43,57,B
IT2021044,1,Python Programming,16,36,52,B
IT2021044,2,Data Structures,16,41,57,B
IT2021044,2,Database Management Systems,14,45,59,B
IT2021044,2,Statistics,18,41,59,B
IT2021044,2,Web Development,15,43,58,B
IT2021044,3,Computer Networks,15,37,52,B
IT2021044,3,Operating Systems,18,44,62,B+
IT2021044,3,Python for Data Analytics,19,37,56,B
IT2021044,3,Software Engineering,18,40,58,B
IT2021044,4,Artificial Intelligence,16,34,50,B
IT2021044,4,Cloud Computing,15,39,54,B
IT2021044,4,Data Visualization,18,44,62,B+
IT2021044,4,Java Programming,12,38,50,B
IT2021044,5,Big Data Analytics,15,48,63,B+
IT2021044,5,Business Intelligence,16,40,56,B
IT2021044,5,Cyber Security,16,41,57,B
IT2021044,5,Machine Learning,15,39,54,B
IT2021044,6,Data Science,17,43,60,B+
IT2021044,6,Deep Learning,15,37,52,B
IT2021044,6,Major Project,15,46,61,B+
IT2021044,6,Professional Ethics,16,38,54,B
IT2021045,1,Communication Skills,20,54,74,A
IT2021045,1,Digital Electronics,22,52,74,A
IT2021045,1,Mathematics I,20,46,66,B+
IT2021045,1,Python Programming,22,54,76,A
IT2021045,2,Data Structures,21,52,73,A
IT2021045,2,Database Management Systems,23,55,78,A
IT2021045,2,Statistics,24,50,74,A
IT2021045,2,Web Development,22,51,73,A
IT2021045,3,Computer Networks,21,51,72,A
IT2021045,3,Operating Systems,22,55,77,A
IT2021045,3,Python for Data Analytics,22,49,71,A
IT2021045,3,Software Engineering,22,48,70,A
IT2021045,4,Artificial Intelligence,24,55,79,A
IT2021045,4,Cloud Computing,25,52,77,A
IT2021045,4,Data Visualization,23,48,71,A
IT2021045,4,Java Programming,23,49,72,A
IT2021045,5,Big Data Analytics,24,45,69,B+
IT2021045,5,Business Intelligence,25,55,80,A+
IT2021045,5,Cyber Security,22,54,76,A
IT2021045,5,Machine Learning,22,61,83,A+
IT2021045,6,Data Science,23,50,73,A
IT2021045,6,Deep Learning,24,55,79,A
IT2021045,6,Major Project,26,54,80,A+
IT2021045,6,Professional Ethics,21,57,78,A
IT2021046,1,Communication Skills,15,33,48,C
IT2021046,1,Digital Electronics,13,32,45,C
IT2021046,1,Mathematics I,13,29,42,C
