Roll_No,Semester,Subject,Attendance
IT2023018,2,Data Structures,63.1
IT2023018,2,Database Management Systems,68.3
IT2023018,2,Statistics,71.3
IT2023018,2,Web Development,66.0
IT2023018,3,Computer Networks,68.3
IT2023018,3,Operating Systems,69.5
IT2023018,3,Python for Data Analytics,69.4
IT2023018,3,Software Engineering,75.9
IT2023018,4,Artificial Intelligence,63.0
IT2023018,4,Cloud Computing,67.0
IT2023018,4,Data Visualization,73.0
IT2023018,4,Java Programming,72.0
IT2023019,1,Communication Skills,80.0
IT2023019,1,Digital Electronics,80.4
IT2023019,1,Mathematics I,83.0
IT2023019,1,Python Programming,82.5
IT2023019,2,Data Structures,76.8
IT2023019,2,Database Management Systems,84.2
IT2023019,2,Statistics,74.6
IT2023019,2,Web Development,79.5
IT2023019,3,Computer Networks,82.4
IT2023019,3,Operating Systems,80.7
IT2023019,3,Python for Data Analytics,80.7
IT2023019,3,Software Engineering,74.2
IT2023019,4,Artificial Intelligence,85.0
IT2023019,4,Cloud Computing,74.0
IT2023019,4,Data Visualization,75.0
IT2023019,4,Java Programming,89.0
IT2023020,1,Communication Skills,79.1
IT2023020,1,Digital Electronics,79.4
IT2023020,1,Mathematics I,76.9
IT2023020,1,Python Programming,77.4
IT2023020,2,Data Structures,80.7
IT2023020,2,Database Management Systems,79.5
IT2023020,2,Statistics,82.3
IT2023020,2,Web Development,82.5
IT2023020,3,Computer Networks,75.2
IT2023020,3,Operating Systems,76.2
IT2023020,3,Python for Data Analytics,77.9
IT2023020,3,Software Engineering,77.8
IT2023020,4,Artificial Intelligence,70.0
IT2023020,4,Cloud Computing,78.0
IT2023020,4,Data Visualization,81.0
IT2023020,4,Java Programming,86.0
IT2023021,1,Communication Skills,86.5
IT2023021,1,Digital Electronics,80.7
IT2023021,1,Mathematics I,77.7
IT2023021,1,Python Programming,82.9
IT2023021,2,Data Structures,87.1
IT2023021,2,Database Management Systems,83.0
IT2023021,2,Statistics,81.5
IT2023021,2,Web Development,81.5
IT2023021,3,Computer Networks,86.5
IT2023021,3,Operating Systems,76.7
IT2023021,3,Python for Data Analytics,89.0
IT2023021,3,Software Engineering,78.4
IT2023021,4,Artificial Intelligence,84.0
IT2023021,4,Cloud Computing,88.0
IT2023021,4,Data Visualization,72.0
IT2023021,4,Java Programming,83.0
IT2023022,1,Communication Skills,87.6
IT2023022,1,Digital Electronics,85.9
IT2023022,1,Mathematics I,94.7
IT2023022,1,Python Programming,89.4
IT2023022,2,Data Structures,90.9
IT2023022,2,Database Management Systems,92.5
IT2023022,2,Statistics,94.9
IT2023022,2,Web Development,89.9
IT2023022,3,Computer Networks,91.7
IT2023022,3,Operating Systems,96.0
IT2023022,3,Python for Data Analytics,91.6
IT2023022,3,Software Engineering,96.5
IT2023022,4,Artificial Intelligence,93.0
IT2023022,4,Cloud Computing,91.0
IT2023022,4,Data Visualization,95.0
IT2023022,4,Java Programming,90.0
IT2023023,1,Communication Skills,77.6
IT2023023,1,Digital Electronics,75.9
IT2023023,1,Mathematics I,76.3
IT2023023,1,Python Programming,70.9
IT2023023,2,Data Structures,68.4
IT2023023,2,Database Management Systems,72.0
IT2023023,2,Statistics,68.5
IT2023023,2,Web Development,67.2
IT2023023,3,Computer Networks,79.7
IT2023023,3,Operating Systems,74.1
IT2023023,3,Python for Data Analytics,76.5
IT2023023,3,Software Engineering,72.1
IT2023023,4,Artificial Intelligence,71.0
IT2023023,4,Cloud Computing,74.0
IT2023023,4,Data Visualization,85.0
IT2023023,4,Java Programming,70.0
IT2023024,1,Communication Skills,90.8
IT2023024,1,Digital Electronics,86.9
IT2023024,1,Mathematics I,86.4
IT2023024,1,Python Programming,84.9
IT2023024,2,Data Structures,84.2
IT2023024,2,Database Management Systems,93.2
IT2023024,2,Statistics,94.6
IT2023024,2,Web Development,82.1
IT2023024,3,Computer Networks,84.8
IT2023024,3,Operating Systems,88.9
IT2023024,3,Python for Data Analytics,86.5
IT2023024,3,Software Engineering,90.1
IT2023024,4,Artificial Intelligence,91.0
IT2023024,4,Cloud Computing,86.0
IT2023024,4,Data Visualization,85.0
IT2023024,4,Java Programming,88.0
IT2023025,1,Communication Skills,80.4
IT2023025,1,Digital Electronics,74.6
IT2023025,1,Mathematics I,80.4
IT2023025,1,Python Programming,80.4
IT2023025,2,Data Structures,75.5
IT2023025,2,Database Management Systems,78.9
IT2023025,2,Statistics,77.3
IT2023025,2,Web Development,77.9
IT2023025,3,Computer Networks,78.9
IT2023025,3,Operating Systems,71.6
IT2023025,3,Python for Data Analytics,78.4
IT2023025,3,Software Engineering,84.1
IT2023025,4,Artificial Intelligence,79.0
IT2023025,4,Cloud Computing,72.0
IT2023025,4,Data Visualization,77.0
IT2023025,4,Java Programming,86.0
IT2023026,1,Communication Skills,96.1
IT2023026,1,Digital Electronics,97.5
IT2023026,1,Mathematics I,92.1
IT2023026,1,Python Programming,93.8
IT2023026,2,Data Structures,91.7
IT2023026,2,Database Management Systems,98.7
IT2023026,2,Statistics,91.7
IT2023026,2,Web Development,99.0
IT2023026,3,Computer Networks,91.7
IT2023026,3,Operating Systems,91.8
IT2023026,3,Python for Data Analytics,95.1
IT2023026,3,Software Engineering,94.8
IT2023026,4,Artificial Intelligence,99.0
IT2023026,4,Cloud Computing,94.0
IT2023026,4,Data Visualization,90.0
IT2023026,4,Java Programming,95.0
IT2023027,1,Communication Skills,87.6
IT2023027,1,Digital Electronics,89.3
IT2023027,1,Mathematics I,83.7
IT2023027,1,Python Programming,88.8
IT2023027,2,Data Structures,87.1
IT2023027,2,Database Management Systems,83.9
IT2023027,2,Statistics,86.5
IT2023027,2,Web Development,89.8
IT2023027,3,Computer Networks,87.8
IT2023027,3,Operating Systems,92.4
IT2023027,3,Python for Data Analytics,92.3
IT2023027,3,Software Engineering,90.2
IT2023027,4,Artificial Intelligence,84.0
IT2023027,4,Cloud Computing,93.0
IT2023027,4,Data Visualization,94.0
IT2023027,4,Java Programming,87.0
IT2023028,1,Communication Skills,98.4
IT2023028,1,Digital Electronics,93.3
IT2023028,1,Mathematics I,92.4
IT2023028,1,Python Programming,98.5
IT2023028,2,Data Structures,97.7
IT2023028,2,Database Management Systems,96.7
IT2023028,2,Statistics,90.9
IT2023028,2,Web Development,99.0
IT2023028,3,Computer Networks,96.9
IT2023028,3,Operating Systems,99.0
IT2023028,3,Python for Data Analytics,91.8
IT2023028,3,Software Engineering,93.8
IT2023028,4,Artificial Intelligence,94.0
IT2023028,4,Cloud Computing,95.0
IT2023028,4,Data Visualization,100.0
IT2023028,4,Java Programming,90.0
IT2023029,1,Communication Skills,85.4
IT2023029,1,Digital Electronics,91.0
IT2023029,1,Mathematics I,88.2
IT2023029,1,Python Programming,87.6
IT2023029,2,Data Structures,94.3
IT2023029,2,Database Management Systems,89.8
IT2023029,2,Statistics,82.9
IT2023029,2,Web Development,87.2
IT2023029,3,Computer Networks,82.9
IT2023029,3,Operating Systems,86.3
IT2023029,3,Python for Data Analytics,85.9
IT2023029,3,Software Engineering,92.6
IT2023029,4,Artificial Intelligence,82.0
IT2023029,4,Cloud Computing,93.0
IT2023029,4,Data Visualization,89.0
IT2023029,4,Java Programming,90.0
IT2023030,1,Communication Skills,90.1
IT2023030,1,Digital Electronics,87.4
IT2023030,1,Mathematics I,88.4
IT2023030,1,Python Programming,83.8
IT2023030,2,Data Structures,89.0
IT2023030,2,Database Management Systems,80.8
IT2023030,2,Statistics,87.7
IT2023030,2,Web Development,87.2
IT2023030,3,Computer Networks,86.4
IT2023030,3,Operating Systems,88.8
IT2023030,3,Python for Data Analytics,86.5
IT2023030,3,Software Engineering,89.4
IT2023030,4,Artificial Intelligence,84.0
IT2023030,4,Cloud Computing,91.0
IT2023030,4,Data Visualization,89.0
IT2023030,4,Java Programming,88.0
IT2023031,1,Communication Skills,80.3
IT2023031,1,Digital Electronics,81.7
IT2023031,1,Mathematics I,81.9
IT2023031,1,Python Programming,84.0
IT2023031,2,Data Structures,84.5
IT2023031,2,Database Management Systems,80.7
IT2023031,2,Statistics,76.6
IT2023031,2,Web Development,78.6
IT2023031,3,Computer Networks,78.2
IT2023031,3,Operating Systems,79.4
IT2023031,3,Python for Data Analytics,81.2
IT2023031,3,Software Engineering,78.2
IT2023031,4,Artificial Intelligence,82.0
IT2023031,4,Cloud Computing,78.0
IT2023031,4,Data Visualization,74.0
IT2023031,4,Java Programming,88.0
IT2023032,1,Communication Skills,84.2
IT2023032,1,Digital Electronics,81.3
IT2023032,1,Mathematics I,84.8
IT2023032,1,Python Programming,85.0
IT2023032,2,Data Structures,87.5
IT2023032,2,Database Management Systems,88.7
IT2023032,2,Statistics,83.5
IT2023032,2,Web Development,83.0
IT2023032,3,Computer Networks,86.2
IT2023032,3,Operating Systems,84.0
IT2023032,3,Python for Data Analytics,81.9
IT2023032,3,Software Engineering,84.5
IT2023032,4,Artificial Intelligence,83.0
IT2023032,4,Cloud Computing,84.0
IT2023032,4,Data Visualization,85.0
IT2023032,4,Java Programming,87.0
IT2023033,1,Communication Skills,78.3
IT2023033,1,Digital Electronics,84.9
IT2023033,1,Mathematics I,81.9
IT2023033,1,Python Programming,81.6
IT2023033,2,Data Structures,80.9
IT2023033,2,Database Management Systems,78.8
IT2023033,2,Statistics,73.3
IT2023033,2,Web Development,79.9
IT2023033,3,Computer Networks,83.1
IT2023033,3,Operating Systems,76.2
IT2023033,3,Python for Data Analytics,76.7
IT2023033,3,Software Engineering,80.5
IT2023033,4,Artificial Intelligence,76.0
IT2023033,4,Cloud Computing,87.0
IT2023033,4,Data Visualization,80.0
IT2023033,4,Java Programming,75.0
IT2023034,1,Communication Skills,81.5
IT2023034,1,Digital Electronics,79.8
IT2023034,1,Mathematics I,78.4
IT2023034,1,Python Programming,80.9
IT2023034,2,Data Structures,75.6
IT2023034,2,Database Management Systems,74.2
IT2023034,2,Statistics,73.4
IT2023034,2,Web Development,79.3
IT2023034,3,Computer Networks,79.6
IT2023034,3,Operating Systems,82.5
IT2023034,3,Python for Data Analytics,79.7
IT2023034,3,Software Engineering,81.7
IT2023034,4,Artificial Intelligence,80.0
IT2023034,4,Cloud Computing,79.0
IT2023034,4,Data Visualization,73.0
IT2023034,4,Java Programming,84.0
IT2023035,1,Communication Skills,92.8
IT2023035,1,Digital Electronics,96.8
IT2023035,1,Mathematics I,88.9
IT2023035,1,Python Programming,91.7
IT2023035,2,Data Structures,87.0
IT2023035,2,Database Management Systems,86.8
IT2023035,2,Statistics,91.2
IT2023035,2,Web Development,93.8
IT2023035,3,Computer Networks,91.8
IT2023035,3,Operating Systems,93.1
IT2023035,3,Python for Data Analytics,93.7
IT2023035,3,Software Engineering,94.0
IT2023035,4,Artificial Intelligence,95.0
IT2023035,4,Cloud Computing,92.0
IT2023035,4,Data Visualization,88.0
IT2023035,4,Java Programming,93.0
IT2023036,1,Communication Skills,83.2
IT2023036,1,Digital Electronics,80.3
IT2023036,1,Mathematics I,81.4
IT2023036,1,Python Programming,77.1
IT2023036,2,Data Structures,77.2
IT2023036,2,Database Management Systems,81.5
IT2023036,2,Statistics,78.8
IT2023036,2,Web Development,79.4
IT2023036,3,Computer Networks,81.2
IT2023036,3,Operating Systems,82.3
IT2023036,3,Python for Data Analytics,80.8
IT2023036,3,Software Engineering,81.0
IT2023036,4,Artificial Intelligence,74.0
IT2023036,4,Cloud Computing,84.0
IT2023036,4,Data Visualization,87.0
IT2023036,4,Java Programming,82.0
IT2023037,1,Communication Skills,87.1
IT2023037,1,Digital Electronics,89.8
IT2023037,1,Mathematics I,88.2
IT2023037,1,Python Programming,89.1
IT2023037,2,Data Structures,83.0
IT2023037,2,Database Management Systems,84.3
IT2023037,2,Statistics,89.8
IT2023037,2,Web Development,84.9
IT2023037,3,Computer Networks,85.1
IT2023037,3,Operating Systems,85.1
IT2023037,3,Python for Data Analytics,88.7
IT2023037,3,Software Engineering,85.2
IT2023037,4,Artificial Intelligence,92.0
IT2023037,4,Cloud Computing,87.0
IT2023037,4,Data Visualization,84.0
IT2023037,4,Java Programming,82.0
IT2023038,1,Communication Skills,80.9
IT2023038,1,Digital Electronics,76.3
IT2023038,1,Mathematics I,76.8
IT2023038,1,Python Programming,84.7
IT2023038,2,Data Structures,80.1
IT2023038,2,Database Management Systems,81.7
IT2023038,2,Statistics,76.9
IT2023038,2,Web Development,81.4
IT2023038,3,Computer Networks,87.1
IT2023038,3,Operating Systems,71.0
IT2023038,3,Python for Data Analytics,73.1
IT2023038,3,Software Engineering,77.1
IT2023038,4,Artificial Intelligence,74.0
IT2023038,4,Cloud Computing,76.0
IT2023038,4,Data Visualization,72.0
IT2023038,4,Java Programming,88.0
IT2023039,1,Communication Skills,80.1
IT2023039,1,Digital Electronics,90.0
IT2023039,1,Mathematics I,83.6
IT2023039,1,Python Programming,89.2
IT2023039,2,Data Structures,85.2
IT2023039,2,Database Management Systems,87.0
IT2023039,2,Statistics,86.6
IT2023039,2,Web Development,84.3
IT2023039,3,Computer Networks,85.0
IT2023039,3,Operating Systems,80.9
IT2023039,3,Python for Data Analytics,85.4
IT2023039,3,Software Engineering,88.6
IT2023039,4,Artificial Intelligence,89.0
IT2023039,4,Cloud Computing,88.0
IT2023039,4,Data Visualization,82.0
IT2023039,4,Java Programming,83.0
IT2023040,1,Communication Skills,77.6
IT2023040,1,Digital Electronics,80.8
IT2023040,1,Mathematics I,76.9
IT2023040,1,Python Programming,77.8
IT2023040,2,Data Structures,80.0
IT2023040,2,Database Management Systems,74.7
IT2023040,2,Statistics,71.5
IT2023040,2,Web Development,76.7
IT2023040,3,Computer Networks,77.5
IT2023040,3,Operating Systems,75.3
IT2023040,3,Python for Data Analytics,73.8
IT2023040,3,Software Engineering,75.7
IT2023040,4,Artificial Intelligence,71.0
IT2023040,4,Cloud Computing,78.0
IT2023040,4,Data Visualization,76.0
IT2023040,4,Java Programming,83.0
IT2023041,1,Communication Skills,69.9
IT2023041,1,Digital Electronics,65.7
IT2023041,1,Mathematics I,64.0
IT2023041,1,Python Programming,66.5
IT2023041,2,Data Structures,70.6
IT2023041,2,Database Management Systems,64.7
IT2023041,2,Statistics,66.8
IT2023041,2,Web Development,69.5
IT2023041,3,Computer Networks,67.0
IT2023041,3,Operating Systems,66.4
IT2023041,3,Python for Data Analytics,69.3
IT2023041,3,Software Engineering,70.7
IT2023041,4,Artificial Intelligence,64.0
IT2023041,4,Cloud Computing,62.0
IT2023041,4,Data Visualization,77.0
IT2023041,4,Java Programming,69.0
IT2023042,1,Communication Skills,81.1
IT2023042,1,Digital Electronics,81.9
IT2023042,1,Mathematics I,82.8
IT2023042,1,Python Programming,87.1
IT2023042,2,Data Structures,89.1
IT2023042,2,Database Management Systems,82.9
IT2023042,2,Statistics,82.7
IT2023042,2,Web Development,80.9
IT2023042,3,Computer Networks,84.5
IT2023042,3,Operating Systems,83.9
IT2023042,3,Python for Data Analytics,80.3
IT2023042,3,Software Engineering,82.3
IT2023042,4,Artificial Intelligence,85.0
IT2023042,4,Cloud Computing,81.0
IT2023042,4,Data Visualization,87.0
IT2023042,4,Java Programming,86.0
IT2023043,1,Communication Skills,78.8
IT2023043,1,Digital Electronics,77.6
IT2023043,1,Mathematics I,86.8
IT2023043,1,Python Programming,82.6
IT2023043,2,Data Structures,81.7
IT2023043,2,Database Management Systems,74.9
IT2023043,2,Statistics,79.4
IT2023043,2,Web Development,79.6
IT2023043,3,Computer Networks,83.6
IT2023043,3,Operating Systems,81.4
IT2023043,3,Python for Data Analytics,82.3
IT2023043,3,Software Engineering,78.5
IT2023043,4,Artificial Intelligence,78.0
IT2023043,4,Cloud Computing,80.0
IT2023043,4,Data Visualization,78.0
IT2023043,4,Java Programming,86.0
IT2023044,1,Communication Skills,84.6
IT2023044,1,Digital Electronics,75.6
IT2023044,1,Mathematics I,79.4
IT2023044,1,Python Programming,81.1
IT2023044,2,Data Structures,75.9
IT2023044,2,Database Management Systems,77.6
IT2023044,2,Statistics,79.8
IT2023044,2,Web Development,79.9
IT2023044,3,Computer Networks,76.9
IT2023044,3,Operating Systems,79.4
IT2023044,3,Python for Data Analytics,79.4
IT2023044,3,Software Engineering,85.0
IT2023044,4,Artificial Intelligence,77.0
IT2023044,4,Cloud Computing,73.0
IT2023044,4,Data Visualization,88.0
IT2023044,4,Java Programming,85.0
IT2023045,1,Communication Skills,71.9
IT2023045,1,Digital Electronics,67.3
IT2023045,1,Mathematics I,66.8
IT2023045,1,Python Programming,66.7
IT2023045,2,Data Structures,67.6
IT2023045,2,Database Management Systems,67.8
IT2023045,2,Statistics,65.1
IT2023045,2,Web Development,63.0
IT2023045,3,Computer Networks,67.7
IT2023045,3,Operating Systems,69.3
IT2023045,3,Python for Data Analytics,70.6
IT2023045,3,Software Engineering,72.6
IT2023045,4,Artificial Intelligence,78.0
IT2023045,4,Cloud Computing,65.0
IT2023045,4,Data Visualization,72.0
IT2023045,4,Java Programming,61.0
IT2023046,1,Communication Skills,80.6
IT2023046,1,Digital Electronics,83.8
IT2023046,1,Mathematics I,79.5
IT2023046,1,Python Programming,79.9
IT2023046,2,Data Structures,79.7
IT2023046,2,Database Management Systems,77.4
IT2023046,2,Statistics,73.9
IT2023046,2,Web Development,81.3
IT2023046,3,Computer Networks,79.2
IT2023046,3,Operating Systems,80.2
IT2023046,3,Python for Data Analytics,72.9
IT2023046,3,Software Engineering,80.9
IT2023046,4,Artificial Intelligence,79.0
IT2023046,4,Cloud Computing,76.0
IT2023046,4,Data Visualization,81.0
IT2023046,4,Java Programming,81.0
IT2023047,1,Communication Skills,81.9
IT2023047,1,Digital Electronics,73.6
IT2023047,1,Mathematics I,78.4
IT2023047,1,Python Programming,76.2
IT2023047,2,Data Structures,83.5
IT2023047,2,Database Management Systems,75.0
IT2023047,2,Statistics,79.1
IT2023047,2,Web Development,81.4
IT2023047,3,Computer Networks,81.1
IT2023047,3,Operating Systems,78.1
IT2023047,3,Python for Data Analytics,76.3
IT2023047,3,Software Engineering,85.1
IT2023047,4,Artificial Intelligence,80.0
IT2023047,4,Cloud Computing,86.0
IT2023047,4,Data Visualization,77.0
IT2023047,4,Java Programming,71.0
IT2023048,1,Communication Skills,74.9
IT2023048,1,Digital Electronics,74.1
IT2023048,1,Mathematics I,74.7
IT2023048,1,Python Programming,75.6
IT2023048,2,Data Structures,76.3
IT2023048,2,Database Management Systems,74.3
IT2023048,2,Statistics,70.5
IT2023048,2,Web Development,74.3
IT2023048,3,Computer Networks,72.3
IT2023048,3,Operating Systems,72.9
IT2023048,3,Python for Data Analytics,75.1
IT2023048,3,Software Engineering,72.4
IT2023048,4,Artificial Intelligence,74.0
IT2023048,4,Cloud Computing,70.0
IT2023048,4,Data Visualization,75.0
IT2023048,4,Java Programming,74.0
IT2023049,1,Communication Skills,80.6
IT2023049,1,Digital Electronics,82.6
IT2023049,1,Mathematics I,78.8
IT2023049,1,Python Programming,79.3
IT2023049,2,Data Structures,80.7
IT2023049,2,Database Management Systems,79.7
IT2023049,2,Statistics,83.3
IT2023049,2,Web Development,82.7
IT2023049,3,Computer Networks,78.1
IT2023049,3,Operating Systems,78.6
IT2023049,3,Python for Data Analytics,77.2
IT2023049,3,Software Engineering,84.4
IT2023049,4,Artificial Intelligence,80.0
IT2023049,4,Cloud Computing,73.0
IT2023049,4,Data Visualization,81.0
IT2023049,4,Java Programming,86.0
IT2023050,1,Communication Skills,87.0
IT2023050,1,Digital Electronics,80.8
IT2023050,1,Mathematics I,81.0
IT2023050,1,Python Programming,83.4
IT2023050,2,Data Structures,82.0
IT2023050,2,Database Management Systems,84.3
IT2023050,2,Statistics,83.9
IT2023050,2,Web Development,85.3
IT2023050,3,Computer Networks,85.5
IT2023050,3,Operating Systems,85.3
IT2023050,3,Python for Data Analytics,86.2
IT2023050,3,Software Engineering,85.1
IT2023050,4,Artificial Intelligence,88.0
IT2023050,4,Cloud Computing,87.0
IT2023050,4,Data Visualization,80.0
IT2023050,4,Java Programming,83.0
IT2023051,1,Communication Skills,66.1
IT2023051,1,Digital Electronics,71.4
IT2023051,1,Mathematics I,72.6
IT2023051,1,Python Programming,65.1
IT2023051,2,Data Structures,70.8
IT2023051,2,Database Management Systems,76.5
IT2023051,2,Statistics,73.3
IT2023051,2,Web Development,71.8
IT2023051,3,Computer Networks,71.7
IT2023051,3,Operating Systems,68.9
IT2023051,3,Python for Data Analytics,69.3
IT2023051,3,Software Engineering,80.1
IT2023051,4,Artificial Intelligence,78.0
IT2023051,4,Cloud Computing,78.0
IT2023051,4,Data Visualization,65.0
IT2023051,4,Java Programming,69.0
IT2023052,1,Communication Skills,85.4
IT2023052,1,Digital Electronics,76.5
IT2023052,1,Mathematics I,81.7
IT2023052,1,Python Programming,76.0
IT2023052,2,Data Structures,84.2
IT2023052,2,Database Management Systems,79.4
IT2023052,2,Statistics,90.6
IT2023052,2,Web Development,79.6
IT2023052,3,Computer Networks,85.8
IT2023052,3,Operating Systems,86.6
IT2023052,3,Python for Data Analytics,85.0
IT2023052,3,Software Engineering,89.1
IT2023052,4,Artificial Intelligence,74.0
IT2023052,4,Cloud Computing,88.0
IT2023052,4,Data Visualization,89.0
IT2023052,4,Java Programming,89.0
IT2023053,1,Communication Skills,76.0
IT2023053,1,Digital Electronics,70.7
IT2023053,1,Mathematics I,77.4
IT2023053,1,Python Programming,70.3
IT2023053,2,Data Structures,64.3
IT2023053,2,Database Management Systems,74.5
IT2023053,2,Statistics,77.9
IT2023053,2,Web Development,72.3
IT2023053,3,Computer Networks,79.1
IT2023053,3,Operating Systems,69.5
IT2023053,3,Python for Data Analytics,72.1
IT2023053,3,Software Engineering,70.6
IT2023053,4,Artificial Intelligence,70.0
IT2023053,4,Cloud Computing,72.0
IT2023053,4,Data Visualization,80.0
IT2023053,4,Java Programming,72.0
IT2023054,1,Communication Skills,77.7
IT2023054,1,Digital Electronics,73.3
IT2023054,1,Mathematics I,77.6
IT2023054,1,Python Programming,73.8
IT2023054,2,Data Structures,75.3
IT2023054,2,Database Management Systems,78.2
IT2023054,2,Statistics,79.2
IT2023054,2,Web Development,77.0
IT2023054,3,Computer Networks,74.5
IT2023054,3,Operating Systems,75.1
IT2023054,3,Python for Data Analytics,74.3
IT2023054,3,Software Engineering,72.7
IT2023054,4,Artificial Intelligence,84.0
IT2023054,4,Cloud Computing,70.0
IT2023054,4,Data Visualization,78.0
IT2023054,4,Java Programming,77.0
IT2023055,1,Communication Skills,86.3
IT2023055,1,Digital Electronics,84.7
IT2023055,1,Mathematics I,87.8
IT2023055,1,Python Programming,92.1
IT2023055,2,Data Structures,90.6
IT2023055,2,Database Management Systems,82.4
IT2023055,2,Statistics,91.1
IT2023055,2,Web Development,92.5
IT2023055,3,Computer Networks,82.3
IT2023055,3,Operating Systems,91.0
IT2023055,3,Python for Data Analytics,90.7
IT2023055,3,Software Engineering,84.1
IT2023055,4,Artificial Intelligence,94.0
IT2023055,4,Cloud Computing,88.0
IT2023055,4,Data Visualization,88.0
IT2023055,4,Java Programming,84.0
IT2023056,1,Communication Skills,87.6
IT2023056,1,Digital Electronics,90.2
IT2023056,1,Mathematics I,85.7
IT2023056,1,Python Programming,87.9
IT2023056,2,Data Structures,85.0
IT2023056,2,Database Management Systems,87.3
IT2023056,2,Statistics,83.3
IT2023056,2,Web Development,88.5
IT2023056,3,Computer Networks,84.7
IT2023056,3,Operating Systems,87.1
IT2023056,3,Python for Data Analytics,87.4
IT2023056,3,Software Engineering,82.2
IT2023056,4,Artificial Intelligence,86.0
IT2023056,4,Cloud Computing,83.0
IT2023056,4,Data Visualization,85.0
IT2023056,4,Java Programming,92.0
IT2023057,1,Communication Skills,86.7
IT2023057,1,Digital Electronics,87.3
IT2023057,1,Mathematics I,88.6
IT2023057,1,Python Programming,83.9
IT2023057,2,Data Structures,87.2
IT2023057,2,Database Management Systems,85.9
IT2023057,2,Statistics,85.0
IT2023057,2,Web Development,84.2
IT2023057,3,Computer Networks,79.9
IT2023057,3,Operating Systems,86.6
IT2023057,3,Python for Data Analytics,82.3
IT2023057,3,Software Engineering,90.2
IT2023057,4,Artificial Intelligence,90.0
IT2023057,4,Cloud Computing,84.0
IT2023057,4,Data Visualization,87.0
IT2023057,4,Java Programming,86.0
IT2023058,1,Communication Skills,94.6
IT2023058,1,Digital Electronics,96.0
IT2023058,1,Mathematics I,92.5
IT2023058,1,Python Programming,95.0
IT2023058,2,Data Structures,93.1
IT2023058,2,Database Management Systems,94.8
IT2023058,2,Statistics,88.3
IT2023058,2,Web Development,94.4
IT2023058,3,Computer Networks,90.8
IT2023058,3,Operating Systems,95.2
IT2023058,3,Python for Data Analytics,92.8
IT2023058,3,Software Engineering,96.3
IT2023058,4,Artificial Intelligence,90.0
IT2023058,4,Cloud Computing,99.0
IT2023058,4,Data Visualization,90.0
IT2023058,4,Java Programming,99.0
IT2023059,1,Communication Skills,80.6
IT2023059,1,Digital Electronics,80.8
IT2023059,1,Mathematics I,81.3
IT2023059,1,Python Programming,84.1
IT2023059,2,Data Structures,81.3
IT2023059,2,Database Management Systems,80.5
IT2023059,2,Statistics,79.8
IT2023059,2,Web Development,77.8
IT2023059,3,Computer Networks,79.0
IT2023059,3,Operating Systems,78.9
IT2023059,3,Python for Data Analytics,77.4
IT2023059,3,Software Engineering,81.0
IT2023059,4,Artificial Intelligence,73.0
IT2023059,4,Cloud Computing,79.0
IT2023059,4,Data Visualization,87.0
IT2023059,4,Java Programming,76.0
IT2023060,1,Communication Skills,78.4
IT2023060,1,Digital Electronics,84.3
IT2023060,1,Mathematics I,79.6
IT2023060,1,Python Programming,80.8
IT2023060,2,Data Structures,85.0
IT2023060,2,Database Management Systems,86.2
IT2023060,2,Statistics,82.5
IT2023060,2,Web Development,84.1
IT2023060,3,Computer Networks,78.7
IT2023060,3,Operating Systems,89.1
IT2023060,3,Python for Data Analytics,81.4
IT2023060,3,Software Engineering,81.2
IT2023060,4,Artificial Intelligence,89.0
IT2023060,4,Cloud Computing,83.0
IT2023060,4,Data Visualization,71.0
IT2023060,4,Java Programming,88.0
IT2024001,1,Communication Skills,88.7
IT2024001,1,Digital Electronics,86.7
IT2024001,1,Mathematics I,83.9
IT2024001,1,Python Programming,76.0
IT2024001,2,Data Structures,80.2
IT2024001,2,Database Management Systems,79.9
IT2024001,2,Statistics,80.7
IT2024001,2,Web Development,84.9
IT2024001,3,Computer Networks,88.0
IT2024001,3,Operating Systems,79.0
IT2024001,3,Python for Data Analytics,71.0
IT2024001,3,Software Engineering,89.0
IT2024002,1,Communication Skills,73.9
IT2024002,1,Digital Electronics,79.1
IT2024002,1,Mathematics I,78.4
IT2024002,1,Python Programming,73.7
IT2024002,2,Data Structures,68.8
IT2024002,2,Database Management Systems,78.3
IT2024002,2,Statistics,72.8
IT2024002,2,Web Development,71.3
IT2024002,3,Computer Networks,69.0
IT2024002,3,Operating Systems,76.0
IT2024002,3,Python for Data Analytics,69.0
IT2024002,3,Software Engineering,77.0
IT2024003,1,Communication Skills,98.5
IT2024003,1,Digital Electronics,99.0
IT2024003,1,Mathematics I,98.2
IT2024003,1,Python Programming,92.3
IT2024003,2,Data Structures,95.5
IT2024003,2,Database Management Systems,95.0
IT2024003,2,Statistics,98.7
IT2024003,2,Web Development,97.5
IT2024003,3,Computer Networks,95.0
IT2024003,3,Operating Systems,98.0
IT2024003,3,Python for Data Analytics,100.0
IT2024003,3,Software Engineering,98.0
IT2024004,1,Communication Skills,88.6
IT2024004,1,Digital Electronics,88.7
IT2024004,1,Mathematics I,94.4
IT2024004,1,Python Programming,83.8
IT2024004,2,Data Structures,86.5
IT2024004,2,Database Management Systems,84.7
IT2024004,2,Statistics,91.4
IT2024004,2,Web Development,88.9
IT2024004,3,Computer Networks,89.0
IT2024004,3,Operating Systems,88.0
IT2024004,3,Python for Data Analytics,88.0
